
None,None,None,None,01:26:37,04/08/23,Present
None,None,None,None,01:26:37,04/08/23,Present
None,None,None,None,01:26:37,04/08/23,Present
None,None,None,None,01:26:37,04/08/23,Present
None,None,None,None,01:26:37,04/08/23,Present
None,None,None,None,01:26:37,04/08/23,Present
None,None,None,None,01:26:37,04/08/23,Present
None,None,None,None,01:26:37,04/08/23,Present
None,None,None,None,01:26:37,04/08/23,Present
None,None,None,None,01:26:37,04/08/23,Present
None,None,None,None,01:26:37,04/08/23,Present
None,None,None,None,01:26:37,04/08/23,Present
None,None,None,None,01:26:37,04/08/23,Present
None,None,None,None,01:26:37,04/08/23,Present
None,None,None,None,01:26:37,04/08/23,Present
None,None,None,None,01:26:37,04/08/23,Present
None,None,None,None,01:26:37,04/08/23,Present
None,None,None,None,01:26:37,04/08/23,Present
None,None,None,None,01:26:37,04/08/23,Present
None,None,None,None,01:26:37,04/08/23,Present
None,None,None,None,01:26:37,04/08/23,Present
None,None,None,None,01:26:38,04/08/23,Present
None,None,None,None,01:26:38,04/08/23,Present
None,None,None,None,01:26:38,04/08/23,Present
None,None,None,None,01:26:38,04/08/23,Present
None,None,None,None,01:26:38,04/08/23,Present
None,None,None,None,01:26:38,04/08/23,Present
None,None,None,None,01:26:38,04/08/23,Present
None,None,None,None,01:26:38,04/08/23,Present
None,None,None,None,01:26:38,04/08/23,Present
None,None,None,None,01:26:38,04/08/23,Present
None,None,None,None,01:26:38,04/08/23,Present
None,None,None,None,01:26:38,04/08/23,Present
None,None,None,None,01:26:38,04/08/23,Present
None,None,None,None,01:26:38,04/08/23,Present
None,None,None,None,01:26:38,04/08/23,Present
None,None,None,None,01:26:38,04/08/23,Present
None,None,None,None,01:26:38,04/08/23,Present
None,None,None,None,01:26:38,04/08/23,Present
None,None,None,None,01:26:38,04/08/23,Present
None,None,None,None,01:26:38,04/08/23,Present
None,None,None,None,01:26:38,04/08/23,Present
None,None,None,None,01:26:38,04/08/23,Present
None,None,None,None,01:26:38,04/08/23,Present
None,None,None,None,01:26:38,04/08/23,Present
None,None,None,None,01:26:38,04/08/23,Present
None,None,None,None,01:26:38,04/08/23,Present
None,None,None,None,01:26:39,04/08/23,Present
None,None,None,None,01:26:39,04/08/23,Present
None,None,None,None,01:26:39,04/08/23,Present
None,None,None,None,01:26:39,04/08/23,Present
None,None,None,None,01:26:39,04/08/23,Present
None,None,None,None,01:26:39,04/08/23,Present
None,None,None,None,01:26:39,04/08/23,Present
None,None,None,None,01:26:39,04/08/23,Present
None,None,None,None,01:26:39,04/08/23,Present
None,None,None,None,01:26:39,04/08/23,Present
None,None,None,None,01:26:39,04/08/23,Present
None,None,None,None,01:26:39,04/08/23,Present
None,None,None,None,01:26:39,04/08/23,Present
None,None,None,None,01:26:39,04/08/23,Present
None,None,None,None,01:26:39,04/08/23,Present
None,None,None,None,01:26:39,04/08/23,Present
None,None,None,None,01:26:39,04/08/23,Present
None,None,None,None,01:26:39,04/08/23,Present
None,None,None,None,01:26:39,04/08/23,Present
None,None,None,None,01:26:39,04/08/23,Present
None,None,None,None,01:26:39,04/08/23,Present
None,None,None,None,01:26:39,04/08/23,Present
None,None,None,None,01:26:39,04/08/23,Present
None,None,None,None,01:26:39,04/08/23,Present
None,None,None,None,01:26:39,04/08/23,Present
None,None,None,None,01:26:39,04/08/23,Present
None,None,None,None,01:26:39,04/08/23,Present
None,None,None,None,01:26:40,04/08/23,Present
None,None,None,None,01:26:40,04/08/23,Present
None,None,None,None,01:26:40,04/08/23,Present
None,None,None,None,01:26:40,04/08/23,Present
None,None,None,None,01:26:40,04/08/23,Present
None,None,None,None,01:26:40,04/08/23,Present
None,None,None,None,01:26:40,04/08/23,Present
None,None,None,None,01:26:40,04/08/23,Present
None,None,None,None,01:26:40,04/08/23,Present
None,None,None,None,01:26:40,04/08/23,Present
None,None,None,None,01:26:40,04/08/23,Present
None,None,None,None,01:26:40,04/08/23,Present
None,None,None,None,01:26:40,04/08/23,Present
None,None,None,None,01:26:40,04/08/23,Present
None,None,None,None,01:26:40,04/08/23,Present
None,None,None,None,01:26:40,04/08/23,Present
None,None,None,None,01:26:40,04/08/23,Present
None,None,None,None,01:26:40,04/08/23,Present
None,None,None,None,01:26:40,04/08/23,Present
None,None,None,None,01:26:40,04/08/23,Present
None,None,None,None,01:26:40,04/08/23,Present
None,None,None,None,01:26:40,04/08/23,Present
None,None,None,None,01:26:40,04/08/23,Present
None,None,None,None,01:26:40,04/08/23,Present
None,None,None,None,01:26:41,04/08/23,Present
None,None,None,None,01:26:41,04/08/23,Present
None,None,None,None,01:26:41,04/08/23,Present
None,None,None,None,01:26:41,04/08/23,Present
None,None,None,None,01:26:41,04/08/23,Present
None,None,None,None,01:26:41,04/08/23,Present
None,None,None,None,01:26:41,04/08/23,Present
None,None,None,None,01:26:41,04/08/23,Present
None,None,None,None,01:26:41,04/08/23,Present
None,None,None,None,01:26:41,04/08/23,Present
None,None,None,None,01:26:41,04/08/23,Present
None,None,None,None,01:26:41,04/08/23,Present
None,None,None,None,01:26:41,04/08/23,Present
None,None,None,None,01:26:41,04/08/23,Present
None,None,None,None,01:26:41,04/08/23,Present
None,None,None,None,01:26:41,04/08/23,Present
None,None,None,None,01:26:41,04/08/23,Present
None,None,None,None,01:26:41,04/08/23,Present
None,None,None,None,01:26:41,04/08/23,Present
None,None,None,None,01:26:41,04/08/23,Present
None,None,None,None,01:26:41,04/08/23,Present
None,None,None,None,01:26:41,04/08/23,Present
None,None,None,None,01:26:42,04/08/23,Present
None,None,None,None,01:26:42,04/08/23,Present
None,None,None,None,01:26:42,04/08/23,Present
None,None,None,None,01:26:42,04/08/23,Present
None,None,None,None,01:26:42,04/08/23,Present
None,None,None,None,01:26:42,04/08/23,Present
None,None,None,None,01:26:42,04/08/23,Present
None,None,None,None,01:26:42,04/08/23,Present
None,None,None,None,01:26:42,04/08/23,Present
None,None,None,None,01:26:42,04/08/23,Present
None,None,None,None,01:26:42,04/08/23,Present
None,None,None,None,01:26:42,04/08/23,Present
None,None,None,None,01:26:42,04/08/23,Present
None,None,None,None,01:26:42,04/08/23,Present
None,None,None,None,01:26:42,04/08/23,Present
None,None,None,None,01:26:42,04/08/23,Present
None,None,None,None,01:26:42,04/08/23,Present
None,None,None,None,01:26:42,04/08/23,Present
None,None,None,None,01:26:42,04/08/23,Present
None,None,None,None,01:26:42,04/08/23,Present
None,None,None,None,01:26:42,04/08/23,Present
None,None,None,None,01:26:42,04/08/23,Present
None,None,None,None,01:26:43,04/08/23,Present
None,None,None,None,01:26:43,04/08/23,Present
None,None,None,None,01:26:43,04/08/23,Present
None,None,None,None,01:26:43,04/08/23,Present
None,None,None,None,01:26:43,04/08/23,Present
None,None,None,None,01:26:43,04/08/23,Present
None,None,None,None,01:26:43,04/08/23,Present
None,None,None,None,01:26:43,04/08/23,Present
None,None,None,None,01:26:43,04/08/23,Present
None,None,None,None,01:26:43,04/08/23,Present
None,None,None,None,01:26:43,04/08/23,Present
None,None,None,None,01:26:43,04/08/23,Present
None,None,None,None,01:26:43,04/08/23,Present
None,None,None,None,01:26:43,04/08/23,Present
None,None,None,None,01:26:43,04/08/23,Present
None,None,None,None,01:26:43,04/08/23,Present
None,None,None,None,01:26:43,04/08/23,Present
None,None,None,None,01:26:43,04/08/23,Present
